brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
46368,for_sale,7995000,4,4,0.17,928966,San Juan,Puerto Rico,901,29679,
46368,for_sale,7995000,3,3,0.17,800863,San Juan,Puerto Rico,901,29679,
26765,for_sale,375000,2,1,,1757634,San Juan,Puerto Rico,901,1561,
62413,for_sale,144000,3,2,337,,San Juan,Puerto Rico,901,1135,
28154,for_sale,1200000,2,4,0.1,843683,Old San Juan,Puerto Rico,901,1750,
46368,for_sale,2400000,6,6,0.05,,Old San Juan,Puerto Rico,901,8000,
48572,for_sale,1250000,2,2,0.1,356275,San Juan,Puerto Rico,901,1506,
46368,for_sale,3900000,4,5,0.08,1052973,San Juan,Puerto Rico,901,3793,
46368,for_sale,2260000,6,4,0.04,,Old San Juan,Puerto Rico,901,6500,
105759,for_sale,7500000,10,10,0.2,831592,San Juan,Puerto Rico,901,26363,
70306,for_sale,515000,1,1,0.02,1156486,San Juan,Puerto Rico,901,,
77432,for_sale,1985000,3,3,,792580,San Juan,Puerto Rico,901,1944,
46559,for_sale,995000,3,3,0.04,1396294,San Juan,Puerto Rico,901,2169,
21485,for_sale,2800000,2,3,,792581,San Juan,Puerto Rico,901,2063,
2050,for_sale,685000,2,2,,1156355,San Juan,Puerto Rico,901,1225,
46368,for_sale,13995000,33,35,0.09,966936,San Juan,Puerto Rico,901,15000,
8373,for_sale,995000,3,2,0.04,816259,San Juan,Puerto Rico,901,1904,
46595,for_sale,1800000,2,3,,10815,San Juan,Puerto Rico,901,1500,
77432,for_sale,2300000,1,6,0.07,1063946,San Juan,Puerto Rico,901,8513,
72216,for_sale,6000000,8,10,,1189757,San Juan,Puerto Rico,901,6200,
2050,for_sale,1100000,3,3,1954,18665,San Juan,Puerto Rico,901,1954,
28154,for_sale,525000,2,1,0.01,1369293,Old San Juan,Puerto Rico,901,879,
16919,for_sale,1595000,1,2,,792579,San Juan,Puerto Rico,901,1700,
16919,for_sale,895000,2,2,0.03,943549,San Juan,Puerto Rico,906,1560,
105542,for_sale,460000,2,1,0.05,123019,San Juan,Puerto Rico,907,952,
105542,for_sale,480000,2,1,,205516,San Juan,Puerto Rico,907,952,
3719,for_sale,750000,2,2,,818027,San Juan,Puerto Rico,907,1201,
3719,for_sale,310000,3,2,,359379,San Juan,Puerto Rico,907,1053,
41020,for_sale,480000,3,2,0.5,1526147,San Juan,Puerto Rico,907,1100,
3719,for_sale,590000,3,2,,1394764,San Juan,Puerto Rico,907,1309,
29833,for_sale,639000,3,2,0.02,1527009,San Juan,Puerto Rico,907,1105,
48919,for_sale,349900,2,1,,1757635,San Juan,Puerto Rico,907,725,
2050,for_sale,759000,2,2,,1446821,San Juan,Puerto Rico,907,1325,
46368,for_sale,4320000,7,7,0.27,,San Juan,Puerto Rico,907,6000,
33447,for_sale,775000,2,2,,1448169,San Juan,Puerto Rico,907,1325,
64071,for_sale,2950000,3,4,,1403016,San Juan,Puerto Rico,907,2700,
21485,for_sale,719000,2,2,,377656,San Juan,Puerto Rico,907,1172,
59816,for_sale,1425000,3,4,,216145,San Juan,Puerto Rico,907,2310,
16919,for_sale,2950000,3,4,0.06,1403015,San Juan,Puerto Rico,907,2800,
16919,for_sale,495000,2,1,0.01,63797,San Juan,Puerto Rico,907,720,
77432,for_sale,4500000,5,6,0.11,83317,San Juan,Puerto Rico,907,4925,
80236,for_sale,2875000,3,4,0.24,1567558,San Juan,Puerto Rico,907,4000,
105542,for_sale,2100000,4,3,3,1899926,San Juan,Puerto Rico,907,2000,
77432,for_sale,2475000,,,0.35,209303,San Juan,Puerto Rico,907,,
29995,for_sale,1150000,3,2,,,San Juan,Puerto Rico,909,1567,
41020,for_sale,450000,4,4,0.08,371088,San Juan,Puerto Rico,911,2200,
77434,for_sale,300000,1,1,,1855448,San Juan,Puerto Rico,911,600,
7832,for_sale,350000,1,1,0.02,1556232,San Juan,Puerto Rico,911,718,
55240,for_sale,975000,2,2,,57173,San Juan,Puerto Rico,911,1360,
3719,for_sale,110000,1,1,,420238,San Juan,Puerto Rico,911,611,
46788,for_sale,7995000,5,7,0.14,1919421,San Juan,Puerto Rico,911,5900,
46788,for_sale,1995000,,,0.1,615073,San Juan,Puerto Rico,911,3300,
60135,for_sale,1585000,3,2,,1972896,San Juan,Puerto Rico,911,,
51673,for_sale,2500000,3,3,0.04,1499260,San Juan,Puerto Rico,911,2404,
77430,for_sale,1200000,5,3,0.07,564336,San Juan,Puerto Rico,911,1400,
32511,for_sale,1300000,4,3,0.17,637508,San Juan,Puerto Rico,911,2000,
48742,for_sale,4900000,3,4,,1335905,San Juan,Puerto Rico,911,3830,
46788,for_sale,1650000,,,7.08,637551,San Juan,Puerto Rico,911,2869,
32511,for_sale,2125000,9,11,0.11,641567,San Juan,Puerto Rico,911,5300,
60135,for_sale,1500000,3,2,1,11289,San Juan,Puerto Rico,911,1618,
21485,for_sale,749000,3,3,2.29,1076038,San Juan,Puerto Rico,912,3579,
19383,for_sale,660000,,,0.09,783115,San Juan,Puerto Rico,912,5181,
6378,for_sale,500000,3,2,0.02,130046,San Juan,Puerto Rico,913,1823,
8586,for_sale,192000,1,1,,913399,Isla Verde,Puerto Rico,913,700,
72454,for_sale,2200000,,,0.19,723232,San Juan,Puerto Rico,913,4650,
64071,for_sale,995000,5,3,0.4,685936,San Juan,Puerto Rico,913,2558,
8586,for_sale,255000,1,1,,332578,San Juan,Puerto Rico,913,636,
33447,for_sale,2500000,4,3,0.15,1309880,San Juan,Puerto Rico,913,2800,
32511,for_sale,1100000,5,6,0.1,682365,San Juan,Puerto Rico,913,5687,
30325,for_sale,8000000,7,7,0.36,595718,San Juan,Puerto Rico,913,5440,
61776,for_sale,1500000,4,3,0.1,385225,San Juan,Puerto Rico,913,1500,
76109,for_sale,1800000,5,3,0.11,741780,San Juan,Puerto Rico,913,2924,
48919,for_sale,995000,3,3,,481360,San Juan,Puerto Rico,913,1750,
77432,for_sale,2995000,3,4,0.06,6270,San Juan,Puerto Rico,913,2867,
29940,for_sale,149000,3,1,0.09,652194,Bayamon,Puerto Rico,915,1000,
85121,for_sale,105000,3,1,0.04,1076060,San Juan,Puerto Rico,915,720,
59533,for_sale,66000,1,2,0.13,892757,San Juan,Puerto Rico,915,650,
77430,for_sale,1350000,10,8,0.12,1355564,San Juan,Puerto Rico,915,4547,
19383,for_sale,1600000,,,0.74,723670,San Juan,Puerto Rico,915,17870,
60027,for_sale,70000,1,1,,987434,San Juan,Puerto Rico,917,503,
72216,for_sale,190000,3,2,,807525,San Juan,Puerto Rico,917,1338,
7922,for_sale,215000,1,1,0.57,860847,San Juan,Puerto Rico,917,900,
67492,for_sale,194900,4,2,1700,1106488,Hato Rey,Puerto Rico,918,1700,
16919,for_sale,4295000,4,4,,1446467,San Juan,Puerto Rico,918,1750,
102029,for_sale,85000,,,0.4,12289,Saint John,Virgin Islands,830,,
4963,for_sale,250000,,,0.53,435948,Saint John,Virgin Islands,830,,
102029,for_sale,8999500,5,6,0.6,198728,Saint John,Virgin Islands,830,6918,
540,for_sale,2250000,3,3,1.03,296095,Saint John,Virgin Islands,830,4400,
540,for_sale,1890000,4,4,0.58,1236726,Saint John,Virgin Islands,830,4409,
102029,for_sale,80000,,,0.43,1450458,Saint John,Virgin Islands,830,,
540,for_sale,140000,,,0.3,1670672,Saint John,Virgin Islands,830,,
25348,for_sale,125000,,,1.33,847107,Saint John,Virgin Islands,830,,
4963,for_sale,169000,,,0.58,1285201,Saint John,Virgin Islands,830,,
4963,for_sale,275000,,,3.18,1450507,Saint John,Virgin Islands,830,,
25348,for_sale,550000,,,0.77,435950,Saint John,Virgin Islands,830,,
47950,for_sale,175000,,,0.43,1563502,Saint John,Virgin Islands,830,,
25348,for_sale,595000,,,0.5,435946,Saint John,Virgin Islands,830,,
4963,for_sale,195000,,,0.53,17829,Saint John,Virgin Islands,830,,
25348,for_sale,225000,,,0.26,913207,Saint John,Virgin Islands,830,,
25348,for_sale,695000,,,0.98,435952,Saint John,Virgin Islands,830,,
25348,for_sale,780000,,,0.65,435951,Saint John,Virgin Islands,830,,
93901,for_sale,349000,,,0.76,435943,Saint John,Virgin Islands,830,,
25348,for_sale,1080000,,,1.15,435954,Saint John,Virgin Islands,830,,
47950,for_sale,289000,,,0.78,1450516,Saint John,Virgin Islands,830,,
47950,for_sale,1000000,,,0.61,199708,Saint John,Virgin Islands,830,,
47950,for_sale,325000,,,0.42,1135881,Saint John,Virgin Islands,830,,
540,for_sale,250000,,,0.54,1563506,Saint John,Virgin Islands,830,,
25348,for_sale,250000,,,0.68,1369523,Saint John,Virgin Islands,830,,
22968,for_sale,248000,,,15.38,,Frederiksted,Virgin Islands,840,,
22968,for_sale,129000,,,6.3,739696,Frederiksted,Virgin Islands,840,,########
22968,for_sale,65000,,,1.2,1417597,Frederiksted,Virgin Islands,840,,
22968,for_sale,65900,,,1.86,16059,Frederiksted,Virgin Islands,840,,
22968,for_sale,50000,,,0.81,1427647,Frederiksted,Virgin Islands,840,,
22968,for_sale,75000,,,1.11,1272703,Frederiksted,Virgin Islands,840,,
22968,for_sale,48000,,,0.9,743479,Frederiksted,Virgin Islands,840,,
17348,for_sale,1600000,,,16.73,,Frederiksted,Virgin Islands,840,,
79277,for_sale,550000,,,19.07,1949381,Frederiksted,Virgin Islands,840,,
17348,for_sale,8600000,,,55.1,360861,Frederiksted,Virgin Islands,840,,
34543,for_sale,2650000,,,11.53,1949379,Frederiksted,Virgin Islands,840,,
17348,for_sale,5700000,,,37.4,361588,Frederiksted,Virgin Islands,840,,
17348,for_sale,2900000,,,17.7,490807,Frederiksted,Virgin Islands,840,,
67492,for_sale,100000,,,,82055,San Juan,Puerto Rico,907,,
37321,for_sale,1050000,8,10,0.1,310902,San Juan,Puerto Rico,907,8000,
72454,for_sale,435000,3,3,0.42,124826,San Juan,Puerto Rico,907,1800,
46788,for_sale,270000,1,1,,1842017,San Juan,Puerto Rico,907,538,
79649,for_sale,350000,3,2,0.65,1529748,San Juan,Puerto Rico,907,1232,
72454,for_sale,275000,,1,0.11,377301,San Juan,Puerto Rico,907,508,
48572,for_sale,285000,1,1,,49126,San Juan,Puerto Rico,907,648,
77432,for_sale,1850000,3,3,0.06,510609,San Juan,Puerto Rico,907,2620,
72454,for_sale,410000,2,2,0.11,154065,San Juan,Puerto Rico,907,973,
72454,for_sale,365000,1,1,0.11,154064,San Juan,Puerto Rico,907,639,
28154,for_sale,695000,2,2,0.1,288426,Condado,Puerto Rico,907,1152,
72216,for_sale,1900000,,,0.1,1534550,San Juan,Puerto Rico,907,6500,
64071,for_sale,1895000,4,4,,314553,San Juan,Puerto Rico,907,2218,
26765,for_sale,585000,3,2,,914393,San Juan,Puerto Rico,907,1477,
77432,for_sale,3600000,5,6,0.17,338947,San Juan,Puerto Rico,907,3359,
21485,for_sale,1700000,3,3,0.07,218963,San Juan,Puerto Rico,907,2069,
77434,for_sale,1350000,3,2,,1972898,San Juan,Puerto Rico,907,1511,
72216,for_sale,570000,3,2,,1308839,San Juan,Puerto Rico,907,1120,
16919,for_sale,785000,2,2,,1446822,San Juan,Puerto Rico,907,1325,
21485,for_sale,665000,1,1,0.01,63798,San Juan,Puerto Rico,907,721,
21485,for_sale,495000,1,1,0.6,377657,San Juan,Puerto Rico,907,758,
79277,for_sale,33000,,,0.57,307433,Frederiksted,Virgin Islands,840,,
79277,for_sale,33000,,,0.57,302254,Frederiksted,Virgin Islands,840,,
79277,for_sale,33000,,,0.51,325496,Frederiksted,Virgin Islands,840,,
17348,for_sale,35000,,,0.62,180120,Frederiksted,Virgin Islands,840,,
79277,for_sale,750000,,,44.81,1949384,Frederiksted,Virgin Islands,840,,
79277,for_sale,3200000,5,6,8.7,1666926,Frederiksted,Virgin Islands,840,10100,
22968,for_sale,62000,,,2.06,584498,Frederiksted,Virgin Islands,840,,
22968,for_sale,80000,,,2.68,581277,Frederiksted,Virgin Islands,840,,
79277,for_sale,75000,,,2,1563419,Frederiksted,Virgin Islands,840,,
22968,for_sale,148000,,,13.24,892406,Frederiksted,Virgin Islands,840,,
22968,for_sale,278000,,,19.95,1918711,Frederiksted,Virgin Islands,840,,
22968,for_sale,368000,,,28.61,1011007,Frederiksted,Virgin Islands,840,,
22968,for_sale,198000,,,3.92,269788,Frederiksted,Virgin Islands,840,,
22968,for_sale,398000,,,17.18,482114,Frederiksted,Virgin Islands,840,,
22968,for_sale,1200000,,,39.02,764736,Frederiksted,Virgin Islands,840,,
22968,for_sale,3200000,8,11,2.5,1446002,Frederiksted,Virgin Islands,840,13000,
22968,for_sale,531000,,,17.7,662575,Frederiksted,Virgin Islands,840,,
22968,for_sale,407000,,,13.56,1949365,Frederiksted,Virgin Islands,840,,
22968,for_sale,1950000,,,68.74,1949385,Frederiksted,Virgin Islands,840,,
540,for_sale,85000,,,0.61,1645385,Saint John,Virgin Islands,830,,
25348,for_sale,128000,,,0.23,599620,Saint John,Virgin Islands,830,,
104185,for_sale,150000,,,0.41,1760936,Saint John,Virgin Islands,830,,
25348,for_sale,590000,,,1.07,1450513,Saint John,Virgin Islands,830,,
4963,for_sale,245000,,,0.95,1585147,Saint John,Virgin Islands,830,,
25348,for_sale,238000,,,0.94,1135837,Saint John,Virgin Islands,830,,
102029,for_sale,199000,,,0.23,17806,Saint John,Virgin Islands,830,,
104185,for_sale,250000,,,1.37,1760911,Saint John,Virgin Islands,830,,
25348,for_sale,295000,,,0.52,17823,Saint John,Virgin Islands,830,,
102029,for_sale,240000,,,0.43,1135882,Saint John,Virgin Islands,830,,
103341,for_sale,1450000,3,4,0.52,17733,Saint John,Virgin Islands,830,3166,
540,for_sale,65000,,,0.31,1670673,Saint John,Virgin Islands,830,,
90911,for_sale,75000,,,0.25,17810,Saint John,Virgin Islands,830,,
90911,for_sale,95000,,,0.26,17809,Saint John,Virgin Islands,830,,
102904,for_sale,158250,,,0.31,1563479,Saint John,Virgin Islands,830,,
4963,for_sale,495000,,,10.92,1760905,Saint John,Virgin Islands,830,,
25348,for_sale,550000,,,1.91,521816,Saint John,Virgin Islands,830,,
4963,for_sale,125000,,,0.51,1450457,Saint John,Virgin Islands,830,,
540,for_sale,425000,,,1.01,1446061,Saint John,Virgin Islands,830,,
103341,for_sale,3175000,3,3,1.01,302061,Saint John,Virgin Islands,830,5223,
102904,for_sale,183750,,,0.36,1563478,Saint John,Virgin Islands,830,,
102029,for_sale,399000,,,1.26,1563493,Saint John,Virgin Islands,830,,
25348,for_sale,123000,,,0.32,1563508,Saint John,Virgin Islands,830,,
102029,for_sale,185000,,,0.25,1563499,Saint John,Virgin Islands,830,,
25348,for_sale,123000,,,0.46,1450438,Saint John,Virgin Islands,830,,
102904,for_sale,307800,,,0.67,1563510,Saint John,Virgin Islands,830,,
25348,for_sale,179000,,,0.65,1272887,Saint John,Virgin Islands,830,,
102029,for_sale,275000,,,0.35,1563503,Saint John,Virgin Islands,830,,
102029,for_sale,275000,,,0.26,1563501,Saint John,Virgin Islands,830,,
25348,for_sale,420000,,,0.66,435947,Saint John,Virgin Islands,830,,
25348,for_sale,445000,,,1,1446056,Saint John,Virgin Islands,830,,
540,for_sale,295000,,,0.5,1666769,Saint John,Virgin Islands,830,,
540,for_sale,295000,,,0.5,1666771,Saint John,Virgin Islands,830,,
540,for_sale,295000,,,0.5,1666770,Saint John,Virgin Islands,830,,
102029,for_sale,200000,,,0.81,1854770,Saint John,Virgin Islands,830,,
102029,for_sale,425000,,,1,594803,Saint John,Virgin Islands,830,,
102029,for_sale,275000,,,0.32,1563500,Saint John,Virgin Islands,830,,
25348,for_sale,415000,,,0.66,1446072,Saint John,Virgin Islands,830,,
102029,for_sale,330000,,,0.34,480880,Saint John,Virgin Islands,830,,
4963,for_sale,199000,,,0.36,1670659,Saint John,Virgin Islands,830,,
540,for_sale,249000,,,1,1585126,Saint John,Virgin Islands,830,,
102029,for_sale,999000,4,2,0.5,1212307,Saint John,Virgin Islands,830,6300,
25348,for_sale,999000,7,5,0.25,917933,Saint John,Virgin Islands,830,3186,
540,for_sale,1295000,3,4,0.28,329022,Saint John,Virgin Islands,830,1842,
4963,for_sale,1499000,5,5,0.89,1585143,Saint John,Virgin Islands,830,4468,
4963,for_sale,95000,,,0.51,1450455,Saint John,Virgin Islands,830,,
93901,for_sale,2999000,4,5,0.53,1052221,Saint John,Virgin Islands,830,5869,
42061,for_sale,125000,,,0.57,436657,Saint John,Virgin Islands,830,,
102029,for_sale,150000,,,0.51,17805,Saint John,Virgin Islands,830,,
22968,for_sale,175000,,,0.24,1563366,Saint John,Virgin Islands,830,,
102029,for_sale,150000,,,0.66,17803,Saint John,Virgin Islands,830,,
4963,for_sale,175000,,,0.24,1563504,Saint John,Virgin Islands,830,,
4963,for_sale,150000,,,0.3,599665,Saint John,Virgin Islands,830,,
48576,for_sale,189000,,,0.23,435972,Saint John,Virgin Islands,830,,
103341,for_sale,399000,,,1.23,1949376,Saint John,Virgin Islands,830,,
43977,for_sale,175000,,,0.5,17818,Saint John,Virgin Islands,830,,
103341,for_sale,399000,,,0.96,1563494,Saint John,Virgin Islands,830,,
4963,for_sale,275000,,,0.35,1563505,Saint John,Virgin Islands,830,,
4963,for_sale,400000,,,0.59,1563504,Saint John,Virgin Islands,830,,
102029,for_sale,275000,,,0.98,731246,Saint John,Virgin Islands,830,,
102029,for_sale,275000,,,1.17,17804,Saint John,Virgin Islands,830,,
540,for_sale,185000,,,0.53,1760926,Saint John,Virgin Islands,830,,
540,for_sale,225000,,,0.25,329017,Saint John,Virgin Islands,830,,
4963,for_sale,199000,,,0.23,116392,Saint John,Virgin Islands,830,,
22968,for_sale,400000,,,0.59,1563365,Saint John,Virgin Islands,830,,
22968,for_sale,275000,,,0.35,1563367,Saint John,Virgin Islands,830,,
102029,for_sale,225000,,,0.28,1670667,Saint John,Virgin Islands,830,,
103341,for_sale,675000,,,0.77,10457,Saint John,Virgin Islands,830,,
4963,for_sale,250000,,,0.65,1563492,Saint John,Virgin Islands,830,,
102029,for_sale,425000,,,0.45,1243444,Saint John,Virgin Islands,830,,
25348,for_sale,675000,,,0.67,435953,Saint John,Virgin Islands,830,,
4963,for_sale,515000,,,0.5,1563462,Saint John,Virgin Islands,830,,
25348,for_sale,425000,,,0.24,923662,Saint John,Virgin Islands,830,,
19383,for_sale,480000,,,0.06,6050,San Juan,Puerto Rico,920,4374,
19383,for_sale,420000,,,0.06,1837314,San Juan,Puerto Rico,920,2793,
16919,for_sale,7795000,7,8,1.26,653346,San Juan,Puerto Rico,920,9310,
84126,for_sale,285000,3,3,,10096,San Juan,Puerto Rico,921,1840,
16842,for_sale,100100,3,2,0.03,1076127,Rio Piedras,Puerto Rico,921,1164,
101,for_sale,118000,3,1,0.06,1683660,San Juan,Puerto Rico,921,1260,
6378,for_sale,178000,3,2,,9388,San Juan,Puerto Rico,921,718,
8677,for_sale,110000,3,1,,,San Juan,Puerto Rico,921,946,
8677,for_sale,120000,4,2,,,San Juan,Puerto Rico,921,1200,
46423,for_sale,87000,2,2,0.04,1250839,San Juan,Puerto Rico,923,1504,
29911,for_sale,137000,3,2,0.02,1280195,San Juan,Puerto Rico,923,1252,
29911,for_sale,93000,3,1,0.02,1960680,San Juan,Puerto Rico,923,181,
52707,for_sale,650000,4,4,0.21,385221,San Juan,Puerto Rico,924,2510,
103954,for_sale,137000,3,2,0.01,1592927,San Juan,Puerto Rico,924,1700,
29911,for_sale,108000,3,2,0.02,1319999,San Juan,Puerto Rico,924,510,
26006,for_sale,3000000,,,7,2001170,San Juan,Puerto Rico,924,,
48572,for_sale,147000,2,1,,1713122,San Juan,Puerto Rico,925,933,
3464,for_sale,270000,10,6,0.07,435970,San Juan,Puerto Rico,925,4279,
30334,for_sale,183000,7,4,0.08,1868301,San Juan,Puerto Rico,926,3638,
75124,for_sale,195000,3,2,,1143161,San Juan,Puerto Rico,926,2518,
85121,for_sale,174900,4,4,0.29,1902804,San Juan,Puerto Rico,926,1500,
67492,for_sale,225000,3,2,,10813,San Juan,Puerto Rico,926,2519,
103954,for_sale,225000,,,7.96,1855747,San Juan,Puerto Rico,926,,
102922,for_sale,159900,3,2,,1862044,San Juan,Puerto Rico,926,1200,
7832,for_sale,1600000,6,4,0.19,629349,San Juan,Puerto Rico,926,3400,
26765,for_sale,689000,3,3,,10084,San Juan,Puerto Rico,926,2557,
18211,for_sale,1225000,6,5,,1970515,San Juan,Puerto Rico,926,4210,########
70306,for_sale,650000,4,3,,,San Juan,Puerto Rico,926,2495,
26765,for_sale,889000,5,4,,270241,San Juan,Puerto Rico,926,3400,
103954,for_sale,60000,,,0.35,1911828,San Juan,Puerto Rico,926,,
19383,for_sale,420000,,,0.05,954639,San Juan,Puerto Rico,926,2861,
19383,for_sale,420000,,,0.06,1259127,San Juan,Puerto Rico,926,2552,
19383,for_sale,360000,,,0.05,426264,San Juan,Puerto Rico,926,3197,
19383,for_sale,600000,,,0.08,114797,San Juan,Puerto Rico,926,5410,
59533,for_sale,142000,6,4,0.09,1837661,San Juan,Puerto Rico,927,2550,
33447,for_sale,1800000,5,8,0.37,575407,San Juan,Puerto Rico,927,8000,
32511,for_sale,1500000,12,9,0.37,559928,San Juan,Puerto Rico,927,10528,
7922,for_sale,1800000,6,7,0.52,475810,San Juan,Puerto Rico,927,4655,
72216,for_sale,225000,,,0.41,268235,San Juan,Puerto Rico,927,,
39523,for_sale,700000,4,3,0.29,783851,Rio Piedras,Puerto Rico,927,2206,
82827,for_sale,2500000,6,5,0.44,,San Juan,Puerto Rico,927,6000,
82827,for_sale,2500000,6,5,0.49,268638,San Juan,Puerto Rico,927,6000,
72216,for_sale,100000,,,0.7,1418221,San Juan,Puerto Rico,936,,
75124,for_sale,550000,,,2.62,531664,San Juan,Puerto Rico,936,,
18211,for_sale,73400,3,1,,1988454,Toa Baja,Puerto Rico,949,950,########
19383,for_sale,79000,2,1,0.08,1962621,Toa Baja,Puerto Rico,949,499,
85121,for_sale,220000,4,3,0.08,1841702,Toa Baja,Puerto Rico,949,1576,
102719,for_sale,165000,4,2,0.12,1941867,Toa Baja,Puerto Rico,949,1300,
8677,for_sale,150000,4,3,,,Toa Baja,Puerto Rico,949,1300,
32511,for_sale,3500000,,,126,1842084,Toa Baja,Puerto Rico,949,,
92147,for_sale,126500,3,2,0.39,827946,Toa Alta,Puerto Rico,953,1577,
82827,for_sale,125000,4,4,0.08,,Toa Alta,Puerto Rico,953,2068,
18211,for_sale,75000,2,1,,1296737,Toa Alta,Puerto Rico,953,645,
75895,for_sale,49900,,,2.6,1844378,Toa Alta,Puerto Rico,953,,
18211,for_sale,181000,4,3,,1867422,Toa Alta,Puerto Rico,953,1720,
61594,for_sale,130000,2,2,,1862035,Toa Alta,Puerto Rico,953,,
103848,for_sale,399000,3,3,,914212,Toa Alta,Puerto Rico,953,1519,
78468,for_sale,269000,4,3,,1628451,Toa Alta,Puerto Rico,953,1701,
85121,for_sale,65000,,,0.1,1668987,Toa Alta,Puerto Rico,953,2600,
